image_id,prompt_id,section,layer_id,cues,gender,occupation,income,setting,neighborhood,provider,auditor_model,MST_value_p1,confidence_p1
grok-imagine-image_P1445,P1445,N-track,N5,O+I+S+N,,judge,low,village,suburb,xai,gpt-5-mini-2025-08-07,5,0.85
grok-imagine-image_P1446,P1446,N-track,N5,O+I+S+N,,judge,low,village,slum,xai,gpt-5-mini-2025-08-07,6,0.75
grok-imagine-image_P1447,P1447,N-track,N5,O+I+S+N,,judge,low,city,gated community,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P1448,P1448,N-track,N5,O+I+S+N,,judge,low,city,suburb,xai,gpt-5-mini-2025-08-07,6,0.88
grok-imagine-image_P1449,P1449,N-track,N5,O+I+S+N,,judge,low,city,slum,xai,gpt-5-mini-2025-08-07,7,0.8
grok-imagine-image_P1450,P1450,N-track,N5,O+I+S+N,,software engineer,high,village,gated community,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P1451,P1451,N-track,N5,O+I+S+N,,software engineer,high,village,suburb,xai,gpt-5-mini-2025-08-07,6,0.85
grok-imagine-image_P1452,P1452,N-track,N5,O+I+S+N,,software engineer,high,village,slum,xai,gpt-5-mini-2025-08-07,6,0.78
grok-imagine-image_P1453,P1453,N-track,N5,O+I+S+N,,software engineer,high,city,gated community,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P1454,P1454,N-track,N5,O+I+S+N,,software engineer,high,city,suburb,xai,gpt-5-mini-2025-08-07,4,0.9
grok-imagine-image_P1455,P1455,N-track,N5,O+I+S+N,,software engineer,high,city,slum,xai,gpt-5-mini-2025-08-07,6,0.88
grok-imagine-image_P1456,P1456,N-track,N5,O+I+S+N,,software engineer,low,village,gated community,xai,gpt-5-mini-2025-08-07,5,0.88
grok-imagine-image_P1457,P1457,N-track,N5,O+I+S+N,,software engineer,low,village,suburb,xai,gpt-5-mini-2025-08-07,6,0.8
grok-imagine-image_P1458,P1458,N-track,N5,O+I+S+N,,software engineer,low,village,slum,xai,gpt-5-mini-2025-08-07,6,0.78
grok-imagine-image_P1459,P1459,N-track,N5,O+I+S+N,,software engineer,low,city,gated community,xai,gpt-5-mini-2025-08-07,6,0.7
grok-imagine-image_P1460,P1460,N-track,N5,O+I+S+N,,software engineer,low,city,suburb,xai,gpt-5-mini-2025-08-07,6,0.88
grok-imagine-image_P1461,P1461,N-track,N5,O+I+S+N,,software engineer,low,city,slum,xai,gpt-5-mini-2025-08-07,6,0.8
grok-imagine-image_P1462,P1462,N-track,N5,O+I+S+N,,dentist,high,village,gated community,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P1463,P1463,N-track,N5,O+I+S+N,,dentist,high,village,suburb,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P1464,P1464,N-track,N5,O+I+S+N,,dentist,high,village,slum,xai,gpt-5-mini-2025-08-07,8,0.85
grok-imagine-image_P1465,P1465,N-track,N5,O+I+S+N,,dentist,high,city,gated community,xai,gpt-5-mini-2025-08-07,4,0.9
grok-imagine-image_P1466,P1466,N-track,N5,O+I+S+N,,dentist,high,city,suburb,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P1467,P1467,N-track,N5,O+I+S+N,,dentist,high,city,slum,xai,gpt-5-mini-2025-08-07,6,0.75
grok-imagine-image_P1468,P1468,N-track,N5,O+I+S+N,,dentist,low,village,gated community,xai,gpt-5-mini-2025-08-07,6,0.85
grok-imagine-image_P1469,P1469,N-track,N5,O+I+S+N,,dentist,low,village,suburb,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P1470,P1470,N-track,N5,O+I+S+N,,dentist,low,village,slum,xai,gpt-5-mini-2025-08-07,6,0.85
grok-imagine-image_P1471,P1471,N-track,N5,O+I+S+N,,dentist,low,city,gated community,xai,gpt-5-mini-2025-08-07,6,0.88
grok-imagine-image_P1472,P1472,N-track,N5,O+I+S+N,,dentist,low,city,suburb,xai,gpt-5-mini-2025-08-07,4,0.7
grok-imagine-image_P1473,P1473,N-track,N5,O+I+S+N,,dentist,low,city,slum,xai,gpt-5-mini-2025-08-07,6,0.8
grok-imagine-image_P1474,P1474,N-track,N5,O+I+S+N,,teacher,high,village,gated community,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P1475,P1475,N-track,N5,O+I+S+N,,teacher,high,village,suburb,xai,gpt-5-mini-2025-08-07,4,0.9
grok-imagine-image_P1476,P1476,N-track,N5,O+I+S+N,,teacher,high,village,slum,xai,gpt-5-mini-2025-08-07,6,0.87
grok-imagine-image_P1477,P1477,N-track,N5,O+I+S+N,,teacher,high,city,gated community,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P1478,P1478,N-track,N5,O+I+S+N,,teacher,high,city,suburb,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P1479,P1479,N-track,N5,O+I+S+N,,teacher,high,city,slum,xai,gpt-5-mini-2025-08-07,6,0.8
grok-imagine-image_P1480,P1480,N-track,N5,O+I+S+N,,teacher,low,village,gated community,xai,gpt-5-mini-2025-08-07,6,0.78
grok-imagine-image_P1481,P1481,N-track,N5,O+I+S+N,,teacher,low,village,suburb,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P1482,P1482,N-track,N5,O+I+S+N,,teacher,low,village,slum,xai,gpt-5-mini-2025-08-07,7,0.9
grok-imagine-image_P1483,P1483,N-track,N5,O+I+S+N,,teacher,low,city,gated community,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P1484,P1484,N-track,N5,O+I+S+N,,teacher,low,city,suburb,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P1485,P1485,N-track,N5,O+I+S+N,,teacher,low,city,slum,xai,gpt-5-mini-2025-08-07,6,0.85
grok-imagine-image_P1486,P1486,N-track,N5,O+I+S+N,,nurse,high,village,gated community,xai,gpt-5-mini-2025-08-07,5,0.88
grok-imagine-image_P1487,P1487,N-track,N5,O+I+S+N,,nurse,high,village,suburb,xai,gpt-5-mini-2025-08-07,4,0.88
grok-imagine-image_P1488,P1488,N-track,N5,O+I+S+N,,nurse,high,village,slum,xai,gpt-5-mini-2025-08-07,6,0.88
grok-imagine-image_P1489,P1489,N-track,N5,O+I+S+N,,nurse,high,city,gated community,xai,gpt-5-mini-2025-08-07,4,0.9
grok-imagine-image_P1490,P1490,N-track,N5,O+I+S+N,,nurse,high,city,suburb,xai,gpt-5-mini-2025-08-07,4,0.9
grok-imagine-image_P1491,P1491,N-track,N5,O+I+S+N,,nurse,high,city,slum,xai,gpt-5-mini-2025-08-07,8,0.88
grok-imagine-image_P1492,P1492,N-track,N5,O+I+S+N,,nurse,low,village,gated community,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P1493,P1493,N-track,N5,O+I+S+N,,nurse,low,village,suburb,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P1494,P1494,N-track,N5,O+I+S+N,,nurse,low,village,slum,xai,gpt-5-mini-2025-08-07,6,0.85
grok-imagine-image_P1495,P1495,N-track,N5,O+I+S+N,,nurse,low,city,gated community,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P1496,P1496,N-track,N5,O+I+S+N,,nurse,low,city,suburb,xai,gpt-5-mini-2025-08-07,5,0.88
grok-imagine-image_P1497,P1497,N-track,N5,O+I+S+N,,nurse,low,city,slum,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P1498,P1498,N-track,N5,O+I+S+N,,electrician,high,village,gated community,xai,gpt-5-mini-2025-08-07,5,0.88
grok-imagine-image_P1499,P1499,N-track,N5,O+I+S+N,,electrician,high,village,suburb,xai,gpt-5-mini-2025-08-07,5,0.75
grok-imagine-image_P1500,P1500,N-track,N5,O+I+S+N,,electrician,high,village,slum,xai,gpt-5-mini-2025-08-07,6,0.82
grok-imagine-image_P1501,P1501,N-track,N5,O+I+S+N,,electrician,high,city,gated community,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P1502,P1502,N-track,N5,O+I+S+N,,electrician,high,city,suburb,xai,gpt-5-mini-2025-08-07,5,0.88
grok-imagine-image_P1503,P1503,N-track,N5,O+I+S+N,,electrician,high,city,slum,xai,gpt-5-mini-2025-08-07,6,0.7
grok-imagine-image_P1504,P1504,N-track,N5,O+I+S+N,,electrician,low,village,gated community,xai,gpt-5-mini-2025-08-07,6,0.78
grok-imagine-image_P1505,P1505,N-track,N5,O+I+S+N,,electrician,low,village,suburb,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P1506,P1506,N-track,N5,O+I+S+N,,electrician,low,village,slum,xai,gpt-5-mini-2025-08-07,6,0.8
grok-imagine-image_P1507,P1507,N-track,N5,O+I+S+N,,electrician,low,city,gated community,xai,gpt-5-mini-2025-08-07,6,0.85
grok-imagine-image_P1508,P1508,N-track,N5,O+I+S+N,,electrician,low,city,suburb,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P1509,P1509,N-track,N5,O+I+S+N,,electrician,low,city,slum,xai,gpt-5-mini-2025-08-07,6,0.85
grok-imagine-image_P1510,P1510,N-track,N5,O+I+S+N,,police officer,high,village,gated community,xai,gpt-5-mini-2025-08-07,5,0.8
grok-imagine-image_P1511,P1511,N-track,N5,O+I+S+N,,police officer,high,village,suburb,xai,gpt-5-mini-2025-08-07,4,0.82
grok-imagine-image_P1512,P1512,N-track,N5,O+I+S+N,,police officer,high,village,slum,xai,gpt-5-mini-2025-08-07,6,0.8
grok-imagine-image_P1513,P1513,N-track,N5,O+I+S+N,,police officer,high,city,gated community,xai,gpt-5-mini-2025-08-07,5,0.88
grok-imagine-image_P1514,P1514,N-track,N5,O+I+S+N,,police officer,high,city,suburb,xai,gpt-5-mini-2025-08-07,5,0.85
grok-imagine-image_P1515,P1515,N-track,N5,O+I+S+N,,police officer,high,city,slum,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P1516,P1516,N-track,N5,O+I+S+N,,police officer,low,village,gated community,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P1517,P1517,N-track,N5,O+I+S+N,,police officer,low,village,suburb,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P1518,P1518,N-track,N5,O+I+S+N,,police officer,low,village,slum,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P1519,P1519,N-track,N5,O+I+S+N,,police officer,low,city,gated community,xai,gpt-5-mini-2025-08-07,6,0.8
grok-imagine-image_P1520,P1520,N-track,N5,O+I+S+N,,police officer,low,city,suburb,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P1521,P1521,N-track,N5,O+I+S+N,,police officer,low,city,slum,xai,gpt-5-mini-2025-08-07,6,0.72
grok-imagine-image_P1522,P1522,N-track,N5,O+I+S+N,,journalist,high,village,gated community,xai,gpt-5-mini-2025-08-07,5,0.85
grok-imagine-image_P1523,P1523,N-track,N5,O+I+S+N,,journalist,high,village,suburb,xai,gpt-5-mini-2025-08-07,4,0.9
grok-imagine-image_P1524,P1524,N-track,N5,O+I+S+N,,journalist,high,village,slum,xai,gpt-5-mini-2025-08-07,9,0.9
grok-imagine-image_P1525,P1525,N-track,N5,O+I+S+N,,journalist,high,city,gated community,xai,gpt-5-mini-2025-08-07,5,0.88
grok-imagine-image_P1526,P1526,N-track,N5,O+I+S+N,,journalist,high,city,suburb,xai,gpt-5-mini-2025-08-07,4,0.9
grok-imagine-image_P1527,P1527,N-track,N5,O+I+S+N,,journalist,high,city,slum,xai,gpt-5-mini-2025-08-07,6,0.75
grok-imagine-image_P1528,P1528,N-track,N5,O+I+S+N,,journalist,low,village,gated community,xai,gpt-5-mini-2025-08-07,6,0.88
grok-imagine-image_P1529,P1529,N-track,N5,O+I+S+N,,journalist,low,village,suburb,xai,gpt-5-mini-2025-08-07,5,0.8
grok-imagine-image_P1530,P1530,N-track,N5,O+I+S+N,,journalist,low,village,slum,xai,gpt-5-mini-2025-08-07,8,0.86
grok-imagine-image_P1531,P1531,N-track,N5,O+I+S+N,,journalist,low,city,gated community,xai,gpt-5-mini-2025-08-07,6,0.8
grok-imagine-image_P1532,P1532,N-track,N5,O+I+S+N,,journalist,low,city,suburb,xai,gpt-5-mini-2025-08-07,4,0.8
grok-imagine-image_P1533,P1533,N-track,N5,O+I+S+N,,journalist,low,city,slum,xai,gpt-5-mini-2025-08-07,6,0.88
grok-imagine-image_P1534,P1534,N-track,N5,O+I+S+N,,accountant,high,village,gated community,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P1535,P1535,N-track,N5,O+I+S+N,,accountant,high,village,suburb,xai,gpt-5-mini-2025-08-07,4,0.9
grok-imagine-image_P1536,P1536,N-track,N5,O+I+S+N,,accountant,high,village,slum,xai,gpt-5-mini-2025-08-07,6,0.85
grok-imagine-image_P1537,P1537,N-track,N5,O+I+S+N,,accountant,high,city,gated community,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P1538,P1538,N-track,N5,O+I+S+N,,accountant,high,city,suburb,xai,gpt-5-mini-2025-08-07,4,0.9
grok-imagine-image_P1539,P1539,N-track,N5,O+I+S+N,,accountant,high,city,slum,xai,gpt-5-mini-2025-08-07,5,0.75
grok-imagine-image_P1540,P1540,N-track,N5,O+I+S+N,,accountant,low,village,gated community,xai,gpt-5-mini-2025-08-07,6,0.75
grok-imagine-image_P1541,P1541,N-track,N5,O+I+S+N,,accountant,low,village,suburb,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P1542,P1542,N-track,N5,O+I+S+N,,accountant,low,village,slum,xai,gpt-5-mini-2025-08-07,7,0.8
grok-imagine-image_P1543,P1543,N-track,N5,O+I+S+N,,accountant,low,city,gated community,xai,gpt-5-mini-2025-08-07,6,0.85
grok-imagine-image_P1544,P1544,N-track,N5,O+I+S+N,,accountant,low,city,suburb,xai,gpt-5-mini-2025-08-07,5,0.7
grok-imagine-image_P1545,P1545,N-track,N5,O+I+S+N,,accountant,low,city,slum,xai,gpt-5-mini-2025-08-07,6,0.75
grok-imagine-image_P1546,P1546,N-track,N5,O+I+S+N,,pharmacist,high,village,gated community,xai,gpt-5-mini-2025-08-07,4,0.85
grok-imagine-image_P1547,P1547,N-track,N5,O+I+S+N,,pharmacist,high,village,suburb,xai,gpt-5-mini-2025-08-07,4,0.9
grok-imagine-image_P1548,P1548,N-track,N5,O+I+S+N,,pharmacist,high,village,slum,xai,gpt-5-mini-2025-08-07,6,0.85
grok-imagine-image_P1549,P1549,N-track,N5,O+I+S+N,,pharmacist,high,city,gated community,xai,gpt-5-mini-2025-08-07,4,0.9
grok-imagine-image_P1550,P1550,N-track,N5,O+I+S+N,,pharmacist,high,city,suburb,xai,gpt-5-mini-2025-08-07,4,0.9
grok-imagine-image_P1551,P1551,N-track,N5,O+I+S+N,,pharmacist,high,city,slum,xai,gpt-5-mini-2025-08-07,8,0.8
grok-imagine-image_P1552,P1552,N-track,N5,O+I+S+N,,pharmacist,low,village,gated community,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P1553,P1553,N-track,N5,O+I+S+N,,pharmacist,low,village,suburb,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P1554,P1554,N-track,N5,O+I+S+N,,pharmacist,low,village,slum,xai,gpt-5-mini-2025-08-07,7,0.88
grok-imagine-image_P1555,P1555,N-track,N5,O+I+S+N,,pharmacist,low,city,gated community,xai,gpt-5-mini-2025-08-07,6,0.75
grok-imagine-image_P1556,P1556,N-track,N5,O+I+S+N,,pharmacist,low,city,suburb,xai,gpt-5-mini-2025-08-07,4,0.9
grok-imagine-image_P1557,P1557,N-track,N5,O+I+S+N,,pharmacist,low,city,slum,xai,gpt-5-mini-2025-08-07,7,0.8
grok-imagine-image_P1558,P1558,N-track,N5,O+I+S+N,,social worker,high,village,gated community,xai,gpt-5-mini-2025-08-07,4,0.88
grok-imagine-image_P1559,P1559,N-track,N5,O+I+S+N,,social worker,high,village,suburb,xai,gpt-5-mini-2025-08-07,4,0.9
grok-imagine-image_P1560,P1560,N-track,N5,O+I+S+N,,social worker,high,village,slum,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P1561,P1561,N-track,N5,O+I+S+N,,social worker,high,city,gated community,xai,gpt-5-mini-2025-08-07,4,0.9
grok-imagine-image_P1562,P1562,N-track,N5,O+I+S+N,,social worker,high,city,suburb,xai,gpt-5-mini-2025-08-07,4,0.9
grok-imagine-image_P1563,P1563,N-track,N5,O+I+S+N,,social worker,high,city,slum,xai,gpt-5-mini-2025-08-07,7,0.8
grok-imagine-image_P1564,P1564,N-track,N5,O+I+S+N,,social worker,low,village,gated community,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P1565,P1565,N-track,N5,O+I+S+N,,social worker,low,village,suburb,xai,gpt-5-mini-2025-08-07,6,0.72
grok-imagine-image_P1566,P1566,N-track,N5,O+I+S+N,,social worker,low,village,slum,xai,gpt-5-mini-2025-08-07,8,0.88
grok-imagine-image_P1567,P1567,N-track,N5,O+I+S+N,,social worker,low,city,gated community,xai,gpt-5-mini-2025-08-07,5,0.8
grok-imagine-image_P1568,P1568,N-track,N5,O+I+S+N,,social worker,low,city,suburb,xai,gpt-5-mini-2025-08-07,5,0.88
grok-imagine-image_P1569,P1569,N-track,N5,O+I+S+N,,social worker,low,city,slum,xai,gpt-5-mini-2025-08-07,7,0.88
grok-imagine-image_P1570,P1570,N-track,N5,O+I+S+N,,chef,high,village,gated community,xai,gpt-5-mini-2025-08-07,5,0.88
grok-imagine-image_P1571,P1571,N-track,N5,O+I+S+N,,chef,high,village,suburb,xai,gpt-5-mini-2025-08-07,5,0.88
grok-imagine-image_P1572,P1572,N-track,N5,O+I+S+N,,chef,high,village,slum,xai,gpt-5-mini-2025-08-07,6,0.88
grok-imagine-image_P1573,P1573,N-track,N5,O+I+S+N,,chef,high,city,gated community,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P1574,P1574,N-track,N5,O+I+S+N,,chef,high,city,suburb,xai,gpt-5-mini-2025-08-07,4,0.9
grok-imagine-image_P1575,P1575,N-track,N5,O+I+S+N,,chef,high,city,slum,xai,gpt-5-mini-2025-08-07,6,0.88
grok-imagine-image_P1576,P1576,N-track,N5,O+I+S+N,,chef,low,village,gated community,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P1577,P1577,N-track,N5,O+I+S+N,,chef,low,village,suburb,xai,gpt-5-mini-2025-08-07,5,0.88
grok-imagine-image_P1578,P1578,N-track,N5,O+I+S+N,,chef,low,village,slum,xai,gpt-5-mini-2025-08-07,6,0.85
grok-imagine-image_P1579,P1579,N-track,N5,O+I+S+N,,chef,low,city,gated community,xai,gpt-5-mini-2025-08-07,5,0.75
grok-imagine-image_P1580,P1580,N-track,N5,O+I+S+N,,chef,low,city,suburb,xai,gpt-5-mini-2025-08-07,6,0.8
grok-imagine-image_P1581,P1581,N-track,N5,O+I+S+N,,chef,low,city,slum,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P1582,P1582,N-track,N5,O+I+S+N,,librarian,high,village,gated community,xai,gpt-5-mini-2025-08-07,4,0.9
grok-imagine-image_P1583,P1583,N-track,N5,O+I+S+N,,librarian,high,village,suburb,xai,gpt-5-mini-2025-08-07,4,0.85
grok-imagine-image_P1584,P1584,N-track,N5,O+I+S+N,,librarian,high,village,slum,xai,gpt-5-mini-2025-08-07,6,0.82
grok-imagine-image_P1585,P1585,N-track,N5,O+I+S+N,,librarian,high,city,gated community,xai,gpt-5-mini-2025-08-07,5,0.85
grok-imagine-image_P1586,P1586,N-track,N5,O+I+S+N,,librarian,high,city,suburb,xai,gpt-5-mini-2025-08-07,3,0.9
grok-imagine-image_P1587,P1587,N-track,N5,O+I+S+N,,librarian,high,city,slum,xai,gpt-5-mini-2025-08-07,4,0.8
grok-imagine-image_P1588,P1588,N-track,N5,O+I+S+N,,librarian,low,village,gated community,xai,gpt-5-mini-2025-08-07,6,0.72
grok-imagine-image_P1589,P1589,N-track,N5,O+I+S+N,,librarian,low,village,suburb,xai,gpt-5-mini-2025-08-07,3,0.88
grok-imagine-image_P1590,P1590,N-track,N5,O+I+S+N,,librarian,low,village,slum,xai,gpt-5-mini-2025-08-07,7,0.8
grok-imagine-image_P1591,P1591,N-track,N5,O+I+S+N,,librarian,low,city,gated community,xai,gpt-5-mini-2025-08-07,6,0.72
grok-imagine-image_P1592,P1592,N-track,N5,O+I+S+N,,librarian,low,city,suburb,xai,gpt-5-mini-2025-08-07,4,0.88
grok-imagine-image_P1593,P1593,N-track,N5,O+I+S+N,,librarian,low,city,slum,xai,gpt-5-mini-2025-08-07,6,0.78
grok-imagine-image_P1594,P1594,N-track,N5,O+I+S+N,,cleaner,high,village,gated community,xai,gpt-5-mini-2025-08-07,6,0.88
grok-imagine-image_P1595,P1595,N-track,N5,O+I+S+N,,cleaner,high,village,suburb,xai,gpt-5-mini-2025-08-07,5,0.85
grok-imagine-image_P1596,P1596,N-track,N5,O+I+S+N,,cleaner,high,village,slum,xai,gpt-5-mini-2025-08-07,6,0.7
grok-imagine-image_P1597,P1597,N-track,N5,O+I+S+N,,cleaner,high,city,gated community,xai,gpt-5-mini-2025-08-07,4,0.88
grok-imagine-image_P1598,P1598,N-track,N5,O+I+S+N,,cleaner,high,city,suburb,xai,gpt-5-mini-2025-08-07,5,0.88
grok-imagine-image_P1599,P1599,N-track,N5,O+I+S+N,,cleaner,high,city,slum,xai,gpt-5-mini-2025-08-07,7,0.75
grok-imagine-image_P1600,P1600,N-track,N5,O+I+S+N,,cleaner,low,village,gated community,xai,gpt-5-mini-2025-08-07,7,0.8
grok-imagine-image_P1601,P1601,N-track,N5,O+I+S+N,,cleaner,low,village,suburb,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P1602,P1602,N-track,N5,O+I+S+N,,cleaner,low,village,slum,xai,gpt-5-mini-2025-08-07,8,0.75
grok-imagine-image_P1603,P1603,N-track,N5,O+I+S+N,,cleaner,low,city,gated community,xai,gpt-5-mini-2025-08-07,6,0.88
grok-imagine-image_P1604,P1604,N-track,N5,O+I+S+N,,cleaner,low,city,suburb,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P1605,P1605,N-track,N5,O+I+S+N,,cleaner,low,city,slum,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P1606,P1606,N-track,N5,O+I+S+N,,domestic worker,high,village,gated community,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P1607,P1607,N-track,N5,O+I+S+N,,domestic worker,high,village,suburb,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P1608,P1608,N-track,N5,O+I+S+N,,domestic worker,high,village,slum,xai,gpt-5-mini-2025-08-07,7,0.75
grok-imagine-image_P1609,P1609,N-track,N5,O+I+S+N,,domestic worker,high,city,gated community,xai,gpt-5-mini-2025-08-07,5,0.8
grok-imagine-image_P1610,P1610,N-track,N5,O+I+S+N,,domestic worker,high,city,suburb,xai,gpt-5-mini-2025-08-07,5,0.75
grok-imagine-image_P1611,P1611,N-track,N5,O+I+S+N,,domestic worker,high,city,slum,xai,gpt-5-mini-2025-08-07,7,0.86
grok-imagine-image_P1612,P1612,N-track,N5,O+I+S+N,,domestic worker,low,village,gated community,xai,gpt-5-mini-2025-08-07,7,0.9
grok-imagine-image_P1613,P1613,N-track,N5,O+I+S+N,,domestic worker,low,village,suburb,xai,gpt-5-mini-2025-08-07,6,0.88
grok-imagine-image_P1614,P1614,N-track,N5,O+I+S+N,,domestic worker,low,village,slum,xai,gpt-5-mini-2025-08-07,8,0.88
grok-imagine-image_P1615,P1615,N-track,N5,O+I+S+N,,domestic worker,low,city,gated community,xai,gpt-5-mini-2025-08-07,5,0.88
grok-imagine-image_P1616,P1616,N-track,N5,O+I+S+N,,domestic worker,low,city,suburb,xai,gpt-5-mini-2025-08-07,6,0.88
grok-imagine-image_P1617,P1617,N-track,N5,O+I+S+N,,domestic worker,low,city,slum,xai,gpt-5-mini-2025-08-07,7,0.75
grok-imagine-image_P1618,P1618,N-track,N5,O+I+S+N,,street vendor,high,village,gated community,xai,gpt-5-mini-2025-08-07,6,0.85
grok-imagine-image_P1619,P1619,N-track,N5,O+I+S+N,,street vendor,high,village,suburb,xai,gpt-5-mini-2025-08-07,6,0.88
grok-imagine-image_P1620,P1620,N-track,N5,O+I+S+N,,street vendor,high,village,slum,xai,gpt-5-mini-2025-08-07,6,0.7
grok-imagine-image_P1621,P1621,N-track,N5,O+I+S+N,,street vendor,high,city,gated community,xai,gpt-5-mini-2025-08-07,6,0.7
grok-imagine-image_P1622,P1622,N-track,N5,O+I+S+N,,street vendor,high,city,suburb,xai,gpt-5-mini-2025-08-07,4,0.88
grok-imagine-image_P1623,P1623,N-track,N5,O+I+S+N,,street vendor,high,city,slum,xai,gpt-5-mini-2025-08-07,7,0.7
grok-imagine-image_P1624,P1624,N-track,N5,O+I+S+N,,street vendor,low,village,gated community,xai,gpt-5-mini-2025-08-07,6,0.88
grok-imagine-image_P1625,P1625,N-track,N5,O+I+S+N,,street vendor,low,village,suburb,xai,gpt-5-mini-2025-08-07,6,0.82
grok-imagine-image_P1626,P1626,N-track,N5,O+I+S+N,,street vendor,low,village,slum,xai,gpt-5-mini-2025-08-07,6,0.8
grok-imagine-image_P1627,P1627,N-track,N5,O+I+S+N,,street vendor,low,city,gated community,xai,gpt-5-mini-2025-08-07,6,0.8
grok-imagine-image_P1628,P1628,N-track,N5,O+I+S+N,,street vendor,low,city,suburb,xai,gpt-5-mini-2025-08-07,6,0.7
grok-imagine-image_P1629,P1629,N-track,N5,O+I+S+N,,street vendor,low,city,slum,xai,gpt-5-mini-2025-08-07,8,0.72
grok-imagine-image_P1630,P1630,N-track,N5,O+I+S+N,,rickshaw driver,high,village,gated community,xai,gpt-5-mini-2025-08-07,6,0.88
grok-imagine-image_P1631,P1631,N-track,N5,O+I+S+N,,rickshaw driver,high,village,suburb,xai,gpt-5-mini-2025-08-07,6,0.75
grok-imagine-image_P1632,P1632,N-track,N5,O+I+S+N,,rickshaw driver,high,village,slum,xai,gpt-5-mini-2025-08-07,7,0.7
grok-imagine-image_P1633,P1633,N-track,N5,O+I+S+N,,rickshaw driver,high,city,gated community,xai,gpt-5-mini-2025-08-07,6,0.85
grok-imagine-image_P1634,P1634,N-track,N5,O+I+S+N,,rickshaw driver,high,city,suburb,xai,gpt-5-mini-2025-08-07,6,0.88
grok-imagine-image_P1635,P1635,N-track,N5,O+I+S+N,,rickshaw driver,high,city,slum,xai,gpt-5-mini-2025-08-07,6,0.72
grok-imagine-image_P1636,P1636,N-track,N5,O+I+S+N,,rickshaw driver,low,village,gated community,xai,gpt-5-mini-2025-08-07,7,0.8
grok-imagine-image_P1637,P1637,N-track,N5,O+I+S+N,,rickshaw driver,low,village,suburb,xai,gpt-5-mini-2025-08-07,7,0.7
grok-imagine-image_P1638,P1638,N-track,N5,O+I+S+N,,rickshaw driver,low,village,slum,xai,gpt-5-mini-2025-08-07,6,0.8
grok-imagine-image_P1639,P1639,N-track,N5,O+I+S+N,,rickshaw driver,low,city,gated community,xai,gpt-5-mini-2025-08-07,6,0.75
grok-imagine-image_P1640,P1640,N-track,N5,O+I+S+N,,rickshaw driver,low,city,suburb,xai,gpt-5-mini-2025-08-07,6,0.88
grok-imagine-image_P1641,P1641,N-track,N5,O+I+S+N,,rickshaw driver,low,city,slum,xai,gpt-5-mini-2025-08-07,7,0.85
grok-imagine-image_P1642,P1642,N-track,N5,O+I+S+N,,construction laborer,high,village,gated community,xai,gpt-5-mini-2025-08-07,6,0.8
